id;questionId;text;isCorrect
35953;6680;Owesboro, Kentucky.;1
35954;6680;Abilene, Texas.;0
35955;6680;Londres, Inglaterra.;0
35956;6680;Nova York, Estados Unidos.;0
35957;6681;1883.;0
35958;6681;1887.;0
35959;6681;1907.;1
35960;6681;1947.;0
35961;6682;6.;0
35962;6682;7.;1
35963;6682;8.;0
35964;6682;5.;0
35965;6683;Ser honesto.;0
35966;6683;Guardar os lábios.;0
35967;6683;Trabalhar em equipe.;0
35968;6683;Competir agressivamente.;1
35969;6684;Salmo 51.10.;0
35970;6684;Efésios 4.25.;0
35971;6684;1 Tessalonicenses 5.24.;1
35972;6684;Mateus 5.7.;0
35973;6685;Desfraldadas, sempre na posição horizontal e sem tocar o chão.;1
35974;6685;Dobradas e carregadas nas mãos do Embaixador.;0
35975;6685;Desdobradas, na posição vertical e tocando o chão.;0
35976;6685;Abertas, na posição vertical e sem tocar o chão.;0
35977;6686;Marceneiro.;0
35978;6686;Médico.;0
35979;6686;Sapateiro.;0
35980;6686;Advogado.;1
35981;6687;Em seu quarto.;0
35982;6687;Em sua sapataria.;1
35983;6687;Em seu gabinete.;0
35984;6687;Em seu banheiro.;0
35985;6688;João 10.1.;0
35986;6688;João 3.16.;1
35987;6688;João 3.36.;0
35988;6688;Atos 3.19.;0
35989;6689;1 João 3.16.;0
35990;6689;João 3.16.;0
35991;6689;João 3.36.;1
35992;6689;1 João 3.36.;0
35993;6690;História da organização ER.;0
35994;6690;Plano de Salvação.;0
35995;6690;As cores da organização ER.;1
35996;6690;Serviço Real.;0
35997;6691;1609.;1
35998;6691;1709.;0
35999;6691;1809.;0
36000;6691;1509.;0
36001;6692;Efésios 4.29.;0
36002;6692;Efésios 4.26.;0
36003;6692;Efésios 4.25.;1
36004;6692;Filipenses 2.4.;0
36005;6693;Efésios 6.16.;1
36006;6693;Efésios 6.20.;0
36007;6693;Efésios 6.15.;0
36008;6693;Efésios 6.17.;0
36009;6694;Do corpo.;0
36010;6694;Da mente.;0
36011;6694;Da emoção.;1
36012;6694;Da alma.;0
36013;6695;Da glória vitoriosa.;0
36014;6695;Da morte eterna.;0
36015;6695;Da vida eterna.;0
36016;6695;Da glória de Deus.;1
36017;6696;"Jesus; salvo.";1
36018;6696;"Jesus; rico.";0
36019;6696;"Jesus; limpo.";0
36020;6696;"Jesus; judeu.";0
36021;6697;Bandeira dos Batistas.;1
36022;6697;Bandeira dos Embaixadores do Rei.;0
36023;6697;Bandeira Cristã.;0
36024;6697;Bandeira Nacional.;0
36025;6698;As cores da organização ER.;0
36026;6698;O Plano de Salvação.;0
36027;6698;A insígnia dos Embaixadores do Rei.;1
36028;6698;Serviço Real.;0
36029;6699;Alabama.;0
36030;6699;Mississippi.;0
36031;6699;Kentucky.;1
36032;6699;Carolina do Sul.;0
36033;6700;Haarlem.;0
36034;6700;Amsterdã.;1
36035;6700;Gouda.;0
36036;6700;Edam.;0
36037;6701;Mateus 28.19-20.;1
36038;6701;João 3.16-17.;0
36039;6701;Mateus 10.32-33.;0
36040;6701;Mateus 22.37 e 39.;0
36041;6702;Três postos.;0
36042;6702;Quatro postos.;1
36043;6702;Cinco postos.;0
36044;6702;Seis postos.;0
36045;6703;Elizabeth Briggs.;0
36046;6703;Fannie Heck.;0
36047;6703;Lottie Moon.;1
36048;6703;Minnie Lou.;0
36049;6704;Brasil.;0
36050;6704;Holanda.;1
36051;6704;Estados Unidos.;0
36052;6704;Inglaterra.;0
36053;6705;Um trabalho remunerado realizado na igreja.;0
36054;6705;Uma atividade de treinamento militar.;0
36055;6705;O trabalho voluntário que o Embaixador do Rei faz para ajudar o próximo, sem visar qualquer recompensa.;1
36056;6705;Um treinamento esportivo realizado pela embaixada.;0
36057;6706;Hino Nacional Brasileiro.;0
36058;6706;Oração pela Pátria.;1
36059;6706;Corajosos.;0
36060;6706;Firmando Propósitos.;0
36061;6707;Ao peito, com a mão no coração.;1
36062;6707;Estendida em direção à bandeira.;0
36063;6707;Levantada para o alto.;0
36064;6707;Cruzada junto ao braço esquerdo.;0
36065;6708;Fundou os Embaixadores do Rei no Brasil.;0
36066;6708;Liderou o retorno da igreja para a Inglaterra e participou da luta pela liberdade religiosa.;1
36067;6708;Foi o primeiro missionário batista enviado à Índia.;0
36068;6708;Traduziu a Bíblia para o idioma inglês.;0
36069;6709;Obter reconhecimento pessoal pelas boas ações.;0
36070;6709;Servir ao Rei Jesus Cristo e ao seu reino, ajudando o próximo sem visar recompensa.;1
36071;6709;Arrecadar recursos financeiros para benefício próprio.;0
36072;6709;Preparar os Embaixadores do Rei para competições esportivas.;0
36073;6710;João 1.1.;0
36074;6710;2 Coríntios 5.20.;0
36075;6710;Mateus 28.19-20.;0
36076;6710;Isaías 54.2.;1
36077;6711;“Quem vos chamou é fiel, e ele também o fará.”;0
36078;6711;“Deixe o ímpio o seu caminho, o homem maligno os seus pensamentos.”;0
36079;6711;“Ó Deus, cria em mim um coração puro e renova em mim um espírito inabalável.”;1
36080;6711;“Mas em nada considero a vida preciosa para mim mesmo.”;0
36081;6712;Pureza.;0
36082;6712;Preciosidade.;1
36083;6712;Lealdade.;0
36084;6712;Amizade.;0
36085;6713;Escudeiro, Arauto, Sênior e Emérito.;1
36086;6713;Emérito, Sênior, Arauto e Escudeiro.;0
36087;6713;Arauto, Escudeiro, Emérito e Sênior.;0
36088;6713;Escudeiro, Sênior, Emérito e Arauto.;0
36089;6714;Antônio Coutinho.;0
36090;6714;William Carey.;0
36091;6714;Joaquim José da Silva.;0
36092;6714;Edson José Machado.;1
36093;6715;Arrepender-se dos pecados.;0
36094;6715;Buscar o pastor da igreja.;0
36095;6715;Confessar a Cristo.;0
36096;6715;Ter fé em Cristo.;1
36097;6716;Por efusão.;0
36098;6716;Por aspersão.;0
36099;6716;Por imersão.;1
36100;6716;Por suspensão.;0
36101;6717;LEMAP.;0
36102;6717;NAMB.;1
36103;6717;NAGP.;0
36104;6717;BMAN.;0
36105;6718;A paz de Cristo.;0
36106;6718;A bênção de Deus.;0
36107;6718;A ordem do Rei.;0
36108;6718;O amor de Cristo.;1
36109;6719;William Carey.;0
36110;6719;Fannie Heck.;0
36111;6719;Lottie Moon.;0
36112;6719;Elizabeth Briggs.;1
36113;6720;James McGranahan.;0
36114;6720;Henry Maxwell Wright.;0
36115;6720;William Edwin Entzminger.;0
36116;6720;Daniel Webster Whittle.;1
36117;6721;Acampamento Nacional realizado em Recife, em 1967.;1
36118;6721;Acampamento Nacional realizado em Salvador, em 1967.;0
36119;6721;Acampamento Nacional realizado em Natal, em 1967.;0
36120;6721;Acampamento Nacional realizado em Vitória, em 1967.;0
36121;6722;Quatro meses.;0
36122;6722;Seis meses.;1
36123;6722;Oito meses.;0
36124;6722;Dez meses.;0
36125;6723;À direita da Bandeira Cristã.;0
36126;6723;À esquerda da Bandeira Nacional.;1
36127;6723;À direita da Bandeira Nacional.;0
36128;6723;À esquerda da Bandeira Cristã.;0
36129;6724;Efésios 6.;1
36130;6724;Efésios 4.;0
36131;6724;Efésios 3.;0
36132;6724;Efésios 5.;0
36133;6725;Filipenses 2.4.;0
36134;6725;Efésios 4.26.;1
36135;6725;Efésios 4.29a.;0
36136;6725;Efésios 4.25.;0
36137;6726;Virgínia.;1
36138;6726;Alabama.;0
36139;6726;Geórgia.;0
36140;6726;Kentucky.;0
36141;6727;WMU - Woman’s Missionary Union.;0
36142;6727;IMB - International Mission Board.;0
36143;6727;NAMB - North American Mission Board.;1
36144;6727;SBC - Southern Baptist Convention.;0
36145;6728;Tarefa 3.;0
36146;6728;Tarefa 4.;0
36147;6728;Tarefa 5.;0
36148;6728;Tarefa 6.;1
36149;6729;Oito referências.;0
36150;6729;Sete referências.;0
36151;6729;Seis referências.;1
36152;6729;Cinco referências.;0
36153;6730;Movimento Moderno de Missões.;1
36154;6730;Serviço Real.;0
36155;6730;As cores da organização ER.;0
36156;6730;Plano de Salvação.;0
36157;6731;Azul, branco e verde.;0
36158;6731;Azul, branco e preto.;0
36159;6731;Azul, branco e vermelho.;0
36160;6731;Azul, branco e amarelo.;1
36161;6732;Edson José Machado.;0
36162;6732;William Edwin Entzminger.;0
36163;6732;Emiline Willis Lindsey.;1
36164;6732;Antônio Coutinho.;0
36165;6733;Século XVIII.;0
36166;6733;Século XVII.;1
36167;6733;Século XIX.;0
36168;6733;Século XX.;0
36169;6734;42 embaixadas.;0
36170;6734;33 embaixadas.;0
36171;6734;45 embaixadas.;1
36172;6734;70 embaixadas.;0
36173;6735;Cinco estados.;1
36174;6735;Sete estados.;0
36175;6735;Três estados.;0
36176;6735;Quatro estados.;0
36177;6736;1922.;0
36178;6736;1933.;1
36179;6736;1925.;0
36180;6736;1943.;0
36181;6737;17.580 exemplares.;0
36182;6737;28.000 exemplares.;0
36183;6737;42.000 exemplares.;0
36184;6737;35.000 exemplares.;1
36185;6738;Rei Arthur II.;0
36186;6738;Rei Henrique V.;0
36187;6738;Rei Tiago I.;1
36188;6738;Rei Eduardo IV.;0
36189;6739;Spitalfields.;1
36190;6739;Cambridge.;0
36191;6739;Goldsboro.;0
36192;6739;Serampore.;0
36193;6740;Uma titulação.;1
36194;6740;Uma medalha.;0
36195;6740;Um troféu.;0
36196;6740;Um cargo militar.;0
36197;6741;Atos 20.24.;0
36198;6741;Efésios 6.16.;0
36199;6741;Salmo 51.10.;1
36200;6741;1 Tessalonicenses 5.24.;0
36201;6742;Atos 20.24.;0
36202;6742;1 Tessalonicenses 5.24.;1
36203;6742;Salmo 51.10.;0
36204;6742;Efésios 3.1.;0
36205;6743;53 milhões de batistas.;1
36206;6743;48 milhões de batistas.;0
36207;6743;44 milhões de batistas.;0
36208;6743;40 milhões de batistas.;0
36209;6744;176 mil igrejas.;1
36210;6744;146 mil igrejas.;0
36211;6744;106 mil igrejas.;0
36212;6744;76 mil igrejas.;0
36213;6745;Visitação.;0
36214;6745;Campanha de roupas e agasalhos.;0
36215;6745;Ajudando no lar.;1
36216;6745;Arrecadação de alimentos.;0
36217;6746;11 de março de 1771.;0
36218;6746;21 de maio de 1802.;0
36219;6746;13 de junho de 1793.;1
36220;6746;5 de novembro de 1783.;0
36221;6747;1570.;1
36222;6747;1612.;0
36223;6747;1550.;0
36224;6747;1616.;0
36225;6748;1570.;0
36226;6748;1612.;1
36227;6748;1550.;0
36228;6748;1616.;0
36229;6749;1570.;0
36230;6749;1612.;0
36231;6749;1550.;1
36232;6749;1616.;0
36233;6750;Modelo da igreja medieval.;0
36234;6750;Modelo de igreja do Novo Testamento.;1
36235;6750;Modelo da igreja oficial inglesa.;0
36236;6750;Modelo do Movimento Moderno de Missões.;0
36237;6751;João 3.16.;0
36238;6751;Salmo 1.;0
36239;6751;2 Coríntios 5.20.;1
36240;6751;Tito 1.9.;0
36241;6752;Uma parte.;0
36242;6752;Duas partes.;1
36243;6752;Três partes.;0
36244;6752;Quatro partes.;0
36245;6753;Edson José Machado.;0
36246;6753;Antônio Coutinho.;1
36247;6753;James McGranahan.;0
36248;6753;Emiline Willis Lindsey.;0
36249;6754;Bandeira dos ER, Bandeira Nacional e Bandeira Cristã.;0
36250;6754;Bandeira Nacional, Bandeira Cristã e Bandeira dos ER.;1
36251;6754;Bandeira dos ER, Bandeira Cristã e Bandeira Nacional.;0
36252;6754;Bandeira Nacional, Bandeira dos ER e Bandeira Cristã.;0
36253;6755;Sempre à direita.;1
36254;6755;Sempre à esquerda.;0
36255;6755;Sempre ao centro.;0
36256;6755;Não há posição definida.;0
36257;6756;Mateus 22.39.;0
36258;6756;João 3.16.;0
36259;6756;Mateus 5.16.;1
36260;6756;João 11.35.;0
36261;6757;O Combate.;0
36262;6757;Corajosos.;1
36263;6757;Lutai por Cristo.;0
36264;6757;Avante com Alegria.;0
36265;6758;Os tópicos do Plano de Salvação.;1
36266;6758;Que os ER tiveram início nos Estados Unidos.;0
36267;6758;Que os ER são uma organização missionária.;0
36268;6758;Quando teve início a história dos batistas.;0
36269;6759;Os tópicos do Plano de Salvação.;0
36270;6759;Que os ER tiveram início nos Estados Unidos.;0
36271;6759;Que os ER são uma organização missionária.;1
36272;6759;Quais são as três bandeiras da composição básica.;0
36273;6760;Os tópicos do Plano de Salvação.;0
36274;6760;O significado de Serviço Real.;1
36275;6760;Que os ER são uma organização missionária.;0
36276;6760;Quais são as três bandeiras da composição básica.;0
36277;6761;Os tópicos do Plano de Salvação.;0
36278;6761;O significado de Serviço Real.;0
36279;6761;Que os ER são uma organização missionária.;0
36280;6761;Quais são as três bandeiras da composição básica.;1
36281;6762;Os postos são semelhantes a patentes militares.;0
36282;6762;Existem para diferenciar os ER segundo sua importância.;0
36283;6762;Os postos são titulações relacionadas aos níveis de conhecimento.;1
36284;6762;Os postos estabelecem níveis hierárquicos entre os ER.;0
36285;6763;"as potestades; os principados; os príncipes; as hostes.";0
36286;6763;"os principados; as potestades; os príncipes; as hostes.";1
36287;6763;"as potestades; os principados; as hostes; os príncipes.";0
36288;6763;"os principados; as potestades; as hostes; os príncipes.";0
36289;6764;"Prometo; leal; Senhor; Salvador; servi-lo; ser; amá-lo.";0
36290;6764;"Juro; fiel; Salvador; Senhor; servi-lo; coração; amá-lo.";0
36291;6764;"Prometo; fiel; Senhor; Salvador; amá-lo; coração; servi-lo.";1
36292;6764;"Juro; leal; Salvador; Senhor; amá-lo; ser; servi-lo.";0
36293;6765;"Juro; viver; circunstâncias; ciente; honrar; amá-la.";0
36294;6765;"Prometo; viver; situações; consciente; amar; honrá-la.";0
36295;6765;"Juro; proceder; situações; ciente; defender; amá-la.";0
36296;6765;"Prometo; proceder; circunstâncias; consciente; amar; defendê-la.";1
36297;6766;Azul - 1 Tessalonicenses 5.2.;0
36298;6766;Amarela - Atos 20.24.;1
36299;6766;Azul - 2 Tessalonicenses 5.24.;0
36300;6766;Branca - Salmo 51.1.;0
36301;6767;Firmando Propósitos.;0
36302;6767;Mensagem Real.;1
36303;6767;Exército do Grande Embaixador.;0
36304;6767;Maravilhosa Graça.;0
36305;6768;Individual, coletiva e colaborativa.;0
36306;6768;Colaborativa e coletiva.;1
36307;6768;Apenas coletiva.;0
36308;6768;Apenas colaborativa.;0
36309;6769;1915.;1
36310;6769;1905.;0
36311;6769;1908.;0
36312;6769;1907.;0
36313;6770;Mão direita estendida em direção à bandeira e braço esquerdo junto ao corpo.;0
36314;6770;Mão direita ao peito, com a mão no coração, e braço esquerdo solto junto ao corpo.;1
36315;6770;Mão esquerda estendida em direção à bandeira e braço direito junto ao corpo.;0
36316;6770;Mão esquerda ao peito e braço direito estendido em direção à bandeira.;0
36317;6771;Para mim o viver é Cristo.;0
36318;6771;Tudo sofre, tudo crê, tudo espera, tudo suporta.;0
36319;6771;Eu, verme miserável, pobre e incapaz, caio em teus braços carinhosos.;1
36320;6771;Combati o bom combate, acabei a carreira, guardei a fé.;0
36321;6772;Quando o ER realiza a ação individualmente, sem auxílio do conselheiro ou de outros ER.;0
36322;6772;Quando é feito em atividades da embaixada ou em conjunto com outros ER, com supervisão de um conselheiro.;0
36323;6772;Quando o ER identifica e apoia uma iniciativa ou ação que já está sendo realizada fora do ambiente da embaixada, exercendo seu desejo de cooperação.;1
36324;6772;Quando o ER percebe que suas ações colaboram para um mundo melhor, sem participar de uma iniciativa organizada.;0
36325;6773;Não é necessário que quem conduz uma bandeira, ou qualquer Embaixador presente na solenidade, entre marchando.;1
36326;6773;Os ER são uma organização paramilitar e devem estar fardados em todas as solenidades.;0
36327;6773;Os ER devem prestar continência à Bandeira Nacional.;0
36328;6773;Ao final de cada compromisso deve-se empregar o comando “firme”.;0
36329;6774;É obrigatória a realização da entrada e da saída das bandeiras.;1
36330;6774;Enquanto caminha na entrada ou saída das bandeiras, o ER deve conduzi-la na posição conhecida como “ombro-armas”.;0
36331;6774;Ao se posicionar para a recitação dos compromissos, a bandeira deve ficar na posição de descanso.;0
36332;6774;O responsável pela recitação pode ser o ER que conduz a bandeira ou um orador oficial designado.;0
36333;6775;Colaborativo.;0
36334;6775;Coletivo.;1
36335;6775;Individual.;0
36336;6775;Construtivo.;0
36337;6776;1550 e 1616.;1
36338;6776;1570 e 1612.;0
36339;6776;1550 e 1612.;0
36340;6776;1570 e 1619.;0
36341;6777;Em momentos especiais, como congressos, acampamentos, formaturas e olimpíadas.;1
36342;6777;Obrigatoriamente em toda reunião semanal da embaixada.;0
36343;6777;Somente quando houver culto cívico na igreja.;0
36344;6777;Apenas quando todos os ER estiverem usando uniforme completo.;0
36345;6778;Deve ser entregue à unidade militar mais próxima para que seja realizado o procedimento de descarte apropriado.;1
36346;6778;Deve ser guardada junto com a Bandeira dos ER.;0
36347;6778;Deve ser utilizada apenas em atividades internas.;0
36348;6778;Deve ser lavada e reutilizada sem qualquer procedimento especial.;0
36349;6779;Deve estar iluminada.;1
36350;6779;Deve ficar abaixo das demais bandeiras.;0
36351;6779;Deve ser retirada antes das outras bandeiras.;0
36352;6779;Deve ser hasteada somente dentro da igreja.;0
36353;6780;Bandeira Nacional.;1
36354;6780;Bandeira Cristã.;0
36355;6780;Bandeira dos Embaixadores do Rei.;0
36356;6780;Bandeira do estado.;0
36357;6781;Bandeira Nacional.;0
36358;6781;Bandeira Cristã.;0
36359;6781;Bandeira dos Embaixadores do Rei.;1
36360;6781;Bandeira municipal.;0
36361;6782;A igreja local.;0
36362;6782;Os missionários.;0
36363;6782;Jesus Cristo, o nosso Rei.;1
36364;6782;A sua embaixada.;0
36365;6783;“Por Cristo vos rogamos que vos reconcilieis com Deus.”;1
36366;6783;“Firmando propósitos por Cristo.”;0
36367;6783;“Levando a bandeira nacional.”;0
36368;6783;“Servindo à pátria em todas as circunstâncias.”;0
36369;6784;Uniforme de Embaixador do Rei.;0
36370;6784;Calça jeans, preferencialmente azul.;0
36371;6784;Bonés, boinas ou qualquer tipo de chapéu.;1
36372;6784;Tênis ou outro calçado fechado discreto.;0
36373;6785;Quando e onde teve início, os nomes dos pioneiros, o tipo de batismo praticado pelos batistas e o nome da entidade que representa os batistas pelo mundo.;1
36374;6785;Somente o nome da primeira embaixada do mundo.;0
36375;6785;Apenas os hinos oficiais dos Embaixadores do Rei.;0
36376;6785;Somente as cores da organização ER.;0
36377;6786;“Portanto ide, fazei discípulos de todas as nações.”;1
36378;6786;“O Senhor é o meu pastor.”;0
36379;6786;“Guardai os meus mandamentos.”;0
36380;6786;“Amai-vos uns aos outros.”;0
36381;6787;"Azul significa pureza; amarela significa lealdade; branca significa preciosidade.";0
36382;6787;"Azul significa lealdade; amarela significa preciosidade; branca significa pureza.";1
36383;6787;"Azul significa preciosidade; amarela significa pureza; branca significa lealdade.";0
36384;6787;"Azul significa esperança; amarela significa fé; branca significa vitória.";0
36385;6788;"Ser honesto; perder sem zangar-se; evangelizar sempre; trabalhar em equipe.";0
36386;6788;"Guardar os lábios; trabalhar em equipe; obedecer ao conselheiro; ser honesto.";0
36387;6788;"Não brigar; trabalhar em equipe; ser cuidadoso; não mentir.";0
36388;6788;"Ser honesto; guardar os lábios; perder sem zangar-se; trabalhar em equipe.";1
36389;6789;Trabalhar em equipe.;1
36390;6789;Perder sem zangar-se.;0
36391;6789;Guardar os lábios.;0
36392;6789;Ser honesto.;0
36393;15939;Distintivo ou emblema que simboliza a organização e seus postos.;1
36394;15939;Conjunto de regras e normas da organização.;0
36395;15939;Compromisso oficial recitado em solenidades.;0
36396;15939;Manual de estudos que cada Embaixador deve seguir.;0
36397;15940;"""Quem vos chamou é fiel, e ele também o fará"" (1 Tessalonicenses 5.24).";0
36398;15940;"""Ó Deus, cria em mim um coração puro e renova em mim um espírito inabalável"" (Salmo 51.10).";1
36399;15940;"""Mas em nada considero a vida preciosa para mim mesmo..."" (Atos 20.24).";0
36400;15940;"""Tomando sobretudo o escudo da fé..."" (Efésios 6.16).";0
36401;15941;Uma hierarquia de poder dentro da embaixada.;0
36402;15941;Uma forma de recompensa por tempo de serviço.;0
36403;15941;Um nível de conhecimento adquirido dentro da embaixada.;1
36404;15941;Uma classificação por idade e habilidades físicas.;0
36405;15942;1 Tessalonicenses 5.24.;0
36406;15942;Salmo 51.10.;0
36407;15942;Atos 20.24.;1
36408;15942;Efésios 6.16.;0
36409;15943;A falta de tradução da Bíblia para o inglês.;0
36410;15943;A perseguição da igreja oficial ligada à coroa inglesa.;1
36411;15943;A proibição do batismo por imersão.;0
36412;15943;A cobrança de impostos abusivos.;0
36413;15944;Nacional.;0
36414;15944;Cristã.;0
36415;15944;Dos Embaixadores do Rei.;1
36416;15944;Da Convenção Batista.;0
36417;15945;500.;0
36418;15945;45.;1
36419;15945;4.369.;0
36420;15945;100.;0
36421;15946;Fundar a primeira igreja batista brasileira em Salvador.;0
36422;15946;Aprender português antes de iniciar o trabalho missionário.;1
36423;15946;Estabelecer um hospital missionário para a região.;0
36424;15946;Encontrar o pioneiro dos batistas no Brasil.;0
36425;15947;Brasil.;0
36426;15947;Canadá.;0
36427;15947;Inglaterra.;0
36428;15947;Estados Unidos.;1
36429;15948;A infância de Jesus, o sermão da montanha e a última ceia.;0
36430;15948;A pregação de João Batista, o batismo e a tentação de Jesus e o chamado dos primeiros discípulos.;1
36431;15948;As parábolas do Reino, os milagres de Jesus e a transfiguração.;0
36432;15948;A ressurreição de Jesus, a ascensão e a grande comissão.;0
36433;15949;Perge.;0
36434;15949;Pafos.;0
36435;15949;Seluêcia.;1
36436;15949;Salamina.;0
36437;15950;Sapateiro.;0
36438;15950;Padre.;1
36439;15950;Médico.;0
36440;15950;Professor.;0
36441;15951;Panfília.;0
36442;15951;Pisídia.;0
36443;15951;Licaônia.;1
36444;15951;Galácia.;0
36445;15952;A aspersão (derramamento de água).;0
36446;15952;A efusão (derramamento de água).;0
36447;15952;A imersão, como obediência à ordenança de Jesus.;1
36448;15952;O batismo infantil, como prática da tradição.;0
36449;15953;Capacitar o ER para debater sobre doutrinas com outras denominações.;0
36450;15953;Levar o ER a um conhecimento mais profundo da Bíblia, fundamentando a sua fé.;1
36451;15953;Ensinar as doutrinas que são exclusivas da denominação batista.;0
36452;15953;Preparar o ER para ser um professor de Escola Bíblica Dominical.;0
36453;15954;Cristologia.;0
36454;15954;Soteriologia.;0
36455;15954;Trindade.;1
36456;15954;Eclesiologia.;0
36457;15955;Ela foi uma das primeiras missionárias a servir na China.;0
36458;15955;Ela foi uma mártir cristã durante a perseguição no Brasil.;0
36459;15955;Ela é um exemplo de fé e perseverança, sendo uma referência para os ER.;1
36460;15955;Ela traduziu a Bíblia para a língua portuguesa.;0
36461;15956;Principais Doutrinas Bíblicas Seguidas pelos Batistas.;1
36462;15956;Princípios Batistas.;0
36463;15956;História da Convenção Batista Brasileira.;0
36464;15956;Estudo da Bíblia.;0
36465;15957;A Bíblia.;1
36466;15957;A tradição denominacional.;0
36467;15957;As decisões dos concílios.;0
36468;15957;Os costumes das igrejas mais antigas.;0
36469;15958;Principais Doutrinas Bíblicas Seguidas pelos Batistas.;0
36470;15958;Princípios Batistas.;1
36471;15958;História da Convenção Batista Brasileira.;0
36472;15958;Oração.;0
36473;15959;A espada.;0
36474;15959;A coroa.;1
36475;15959;O escudo.;0
36476;15959;O coração.;0
36477;15960;Cinco.;0
36478;15960;Sete.;0
36479;15960;Dez.;1
36480;15960;Quatro.;0
36481;15961;Amor, esperança, fé, caridade e alegria.;0
36482;15961;Oração, estudo da Bíblia, mordomia, Serviço Real e missões.;1
36483;15961;Orar, cantar, servir, pregar e ensinar.;0
36484;15961;Culto, ensino, adoração, comunhão e evangelismo.;0
36485;15962;Por aspersão.;0
36486;15962;Por efusão.;0
36487;15962;Por imersão.;1
36488;15962;Por imposição de mãos.;0
36489;15963;William Alvin Hatton.;0
36490;15963;David Gomes.;0
36491;15963;Paulo Cabral Pimentel.;1
36492;15963;Zacarias Taylor.;0
36493;15964;Sítio Esperança.;0
36494;15964;Sítio do Sossego.;1
36495;15964;Monte Sião.;0
36496;15964;Refúgio dos ER.;0
36497;15965;Credo dos Apóstolos.;0
36498;15965;Bíblia Sagrada.;1
36499;15965;Manual do Embaixador.;0
36500;15965;Catecismo Batista.;0
36501;15966;Presbíteros e diáconos.;0
36502;15966;Pastores e diáconos.;1
36503;15966;Apóstolos e mestres.;0
36504;15966;Evangelistas e profetas.;0
36505;15967;Programa de missões estrangeiras.;0
36506;15967;Contribuição financeira voluntária das igrejas batistas.;1
36507;15967;Plano de estudos teológicos.;0
36508;15967;Manual de disciplina da igreja.;0
36509;15968;O Cristão.;0
36510;15968;O Embaixador.;1
36511;15968;O Batista.;0
36512;15968;Mensageiro da Paz.;0
36513;15969;Porque foi escrita exclusivamente por pastores batistas.;0
36514;15969;Porque contém tradições da igreja acumuladas ao longo dos séculos.;0
36515;15969;Porque é a Palavra de Deus, sem mistura de erro, e deve ser interpretada à luz de Jesus Cristo.;1
36516;15969;Porque substitui totalmente a necessidade de ensino na igreja.;0
36517;15970;Um símbolo de compromisso social com a igreja local.;0
36518;15970;Um rito que representa morte para o pecado e nova vida em Cristo.;1
36519;15970;Uma cerimônia obrigatória para salvação.;0
36520;15970;Um ato simbólico reservado apenas à liderança da igreja.;0
36521;15971;cada igreja pode criar uma nova Bíblia para seu uso.;0
36522;15971;nenhuma igreja precisa cooperar com outras em hipótese alguma.;0
36523;15971;cada igreja local tem o direito de se autogerir sem interferência externa.;1
36524;15971;somente a convenção estadual pode tomar decisões doutrinárias finais.;0
36525;15972;um sacramento que garante perdão automático dos pecados.;0
36526;15972;uma cerimônia simbólica em memória de Cristo, usando pão e vinho.;1
36527;15972;um culto exclusivo para pastores e diáconos.;0
36528;15972;uma ordenança que substitui o batismo.;0
36529;15973;Todo cristão pode ensinar com autoridade superior à igreja.;0
36530;15973;Todo crente tem acesso direto a Deus por meio de Jesus Cristo.;1
36531;15973;Todo batista deve exercer obrigatoriamente o pastorado.;0
36532;15973;Todo membro pode administrar sozinho a ceia e o batismo.;0
36533;15974;popularidade, tamanho e antiguidade.;0
36534;15974;apostolicidade, exatidão doutrinária e aceitação suficiente.;1
36535;15974;linguagem poética, uso litúrgico e origem judaica.;0
36536;15974;autoria anônima, tradição oral e uso missionário.;0
36537;15975;Hebraico, latim e grego.;0
36538;15975;Hebraico, aramaico e grego.;1
36539;15975;Aramaico, latim e siríaco.;0
36540;15975;Hebraico, copta e grego.;0
36541;15976;substituir as ofertas missionárias das igrejas.;0
36542;15976;organizar eventos locais apenas para os Embaixadores do Rei.;0
36543;15976;sustentar a cooperação financeira das igrejas para o funcionamento da obra batista comum.;1
36544;15976;financiar exclusivamente seminários teológicos internacionais.;0
36545;15977;autoridade política da igreja sobre a sociedade.;0
36546;15977;serviço fiel a Cristo e ao próximo.;1
36547;15977;superioridade hierárquica sobre os outros postos.;0
36548;15977;recompensa material por desempenho espiritual.;0
36549;15978;Mordomia se limita ao cuidado com dinheiro e ofertas.;0
36550;15978;Mordomia diz respeito apenas ao patrimônio da igreja.;0
36551;15978;Mordomia envolve administrar com responsabilidade corpo, tempo, bens e talentos para a glória de Deus.;1
36552;15978;Mordomia é um dever exclusivo dos líderes mais experientes.;0
36553;15979;Lottie Moon.;0
36554;15979;Waldemira Almeida.;0
36555;15979;Minnie Landrum.;1
36556;15979;Martha Watts.;0
36557;15980;Estudo da Bíblia.;0
36558;15980;Mordomia.;0
36559;15980;Missões.;0
36560;15980;Serviço Real.;1
36561;15981;O regimento interno da igreja.;0
36562;15981;A Bíblia Sagrada.;1
36563;15981;A Declaração Doutrinária da CBB.;0
36564;15981;As regras do esporte.;0
36565;15982;Governo Episcopal.;0
36566;15982;Governo Presbiteriano.;0
36567;15982;Governo Congregacional.;1
36568;15982;Governo Autocrático.;0
36569;15983;William Buck Bagby.;0
36570;15983;Alvin Hatton.;0
36571;15983;Salomão Ginsburg.;1
36572;15983;A. B. Deter.;0
